# from (http://archives.esac.esa.int/hsa/legacy/ADP/PlanetaryModels/)# freq[GHz]	T_rj[K_rj]
15767.0	0.0007
15768.0	0.0007
15769.0	0.0007
15770.0	0.0007
15771.0	0.0007
15772.0	0.0007
15773.0	0.0007
15774.0	0.0007
15775.0	0.0007
15776.0	0.0007
15777.0	0.0007
15778.0	0.0007
15779.0	0.0007
15780.0	0.0007
15781.0	0.0007
15782.0	0.0007
15783.0	0.0007
15784.0	0.0007
15785.0	0.0007
15786.0	0.0007
15787.0	0.0007
15788.0	0.0007
15789.0	0.0007
15790.0	0.0007
15791.0	0.0007
15792.0	0.0007
15793.0	0.0007
15794.0	0.0007
15795.0	0.0007
15796.0	0.0007
15797.0	0.0007
15798.0	0.0007
15799.0	0.0007
15800.0	0.0007
15801.0	0.0007
15802.0	0.0007
15803.0	0.0007
15804.0	0.0007
15805.0	0.0007
15806.0	0.0007
15807.0	0.0007
15808.0	0.0007
15809.0	0.0007
15810.0	0.0007
15811.0	0.0007
15812.0	0.0007
15813.0	0.0007
15814.0	0.0007
15815.0	0.0007
15816.0	0.0007
15817.0	0.0007
15818.0	0.0007
15819.0	0.0007
15820.0	0.0007
15821.0	0.0007
15822.0	0.0007
15823.0	0.0007
15824.0	0.0007
15825.0	0.0007
15826.0	0.0007
15827.0	0.0007
15828.0	0.0007
15829.0	0.0007
15830.0	0.0007
15831.0	0.0007
15832.0	0.0007
15833.0	0.0007
15834.0	0.0007
15835.0	0.0007
15836.0	0.0007
15837.0	0.0007
15838.0	0.0006
15839.0	0.0006
15840.0	0.0006
15841.0	0.0006
15842.0	0.0006
15843.0	0.0006
15844.0	0.0006
15845.0	0.0006
15846.0	0.0006
15847.0	0.0006
15848.0	0.0006
15849.0	0.0006
15850.0	0.0006
15851.0	0.0006
15852.0	0.0006
15853.0	0.0006
15854.0	0.0006
15855.0	0.0006
15856.0	0.0006
15857.0	0.0006
15858.0	0.0006
15859.0	0.0006
15860.0	0.0006
15861.0	0.0006
15862.0	0.0006
15863.0	0.0006
15864.0	0.0006
15865.0	0.0006
15866.0	0.0006
15867.0	0.0006
15868.0	0.0006
15869.0	0.0006
15870.0	0.0006
15871.0	0.0006
15872.0	0.0006
15873.0	0.0006
15874.0	0.0006
15875.0	0.0006
15876.0	0.0006
15877.0	0.0006
15878.0	0.0006
15879.0	0.0006
15880.0	0.0006
15881.0	0.0006
15882.0	0.0006
15883.0	0.0006
15884.0	0.0006
15885.0	0.0006
15886.0	0.0006
15887.0	0.0006
15888.0	0.0006
15889.0	0.0006
15890.0	0.0006
15891.0	0.0006
15892.0	0.0006
15893.0	0.0006
15894.0	0.0006
15895.0	0.0006
15896.0	0.0006
15897.0	0.0006
15898.0	0.0006
15899.0	0.0006
15900.0	0.0006
15901.0	0.0006
15902.0	0.0006
15903.0	0.0006
15904.0	0.0006
15905.0	0.0006
15906.0	0.0006
15907.0	0.0006
15908.0	0.0006
15909.0	0.0006
15910.0	0.0006
15911.0	0.0006
15912.0	0.0006
15913.0	0.0006
15914.0	0.0006
15915.0	0.0006
15916.0	0.0006
15917.0	0.0006
15918.0	0.0006
15919.0	0.0006
15920.0	0.0006
15921.0	0.0006
15922.0	0.0006
15923.0	0.0006
15924.0	0.0006
15925.0	0.0006
15926.0	0.0006
15927.0	0.0006
15928.0	0.0006
15929.0	0.0006
15930.0	0.0006
15931.0	0.0006
15932.0	0.0006
15933.0	0.0006
15934.0	0.0006
15935.0	0.0006
15936.0	0.0006
15937.0	0.0006
15938.0	0.0006
15939.0	0.0006
15940.0	0.0006
15941.0	0.0006
15942.0	0.0006
15943.0	0.0006
15944.0	0.0006
15945.0	0.0006
15946.0	0.0006
15947.0	0.0006
15948.0	0.0006
15949.0	0.0006
15950.0	0.0006
15951.0	0.0006
15952.0	0.0006
15953.0	0.0006
15954.0	0.0006
15955.0	0.0006
15956.0	0.0006
15957.0	0.0006
15958.0	0.0006
15959.0	0.0006
15960.0	0.0006
15961.0	0.0006
15962.0	0.0006
15963.0	0.0006
15964.0	0.0006
15965.0	0.0006
15966.0	0.0006
15967.0	0.0006
15968.0	0.0006
15969.0	0.0006
15970.0	0.0006
15971.0	0.0006
15972.0	0.0006
15973.0	0.0006
15974.0	0.0006
15975.0	0.0006
15976.0	0.0006
15977.0	0.0006
15978.0	0.0006
15979.0	0.0006
15980.0	0.0006
15981.0	0.0006
15982.0	0.0006
15983.0	0.0006
15984.0	0.0006
15985.0	0.0006
15986.0	0.0006
15987.0	0.0006
15988.0	0.0006
15989.0	0.0006
15990.0	0.0006
15991.0	0.0006
15992.0	0.0006
15993.0	0.0006
15994.0	0.0006
15995.0	0.0006
15996.0	0.0005
15997.0	0.0005
15998.0	0.0005
15999.0	0.0005
16000.0	0.0005
16001.0	0.0005
16002.0	0.0005
16003.0	0.0005
16004.0	0.0005
16005.0	0.0005
16006.0	0.0005
16007.0	0.0005
16008.0	0.0005
16009.0	0.0005
16010.0	0.0005
16011.0	0.0005
16012.0	0.0005
16013.0	0.0005
16014.0	0.0005
16015.0	0.0005
16016.0	0.0005
16017.0	0.0005
16018.0	0.0005
16019.0	0.0005
16020.0	0.0005
16021.0	0.0005
16022.0	0.0005
16023.0	0.0005
16024.0	0.0005
16025.0	0.0005
16026.0	0.0005
16027.0	0.0005
16028.0	0.0005
16029.0	0.0005
16030.0	0.0005
16031.0	0.0005
16032.0	0.0005
16033.0	0.0005
16034.0	0.0005
16035.0	0.0005
16036.0	0.0005
16037.0	0.0005
16038.0	0.0005
16039.0	0.0005
16040.0	0.0005
16041.0	0.0005
16042.0	0.0005
16043.0	0.0005
16044.0	0.0005
16045.0	0.0005
16046.0	0.0005
16047.0	0.0005
16048.0	0.0005
16049.0	0.0005
16050.0	0.0005
16051.0	0.0005
16052.0	0.0005
16053.0	0.0005
16054.0	0.0005
16055.0	0.0005
16056.0	0.0005
16057.0	0.0005
16058.0	0.0005
16059.0	0.0005
16060.0	0.0005
16061.0	0.0005
16062.0	0.0005
16063.0	0.0005
16064.0	0.0005
16065.0	0.0005
16066.0	0.0005
16067.0	0.0005
16068.0	0.0005
16069.0	0.0005
16070.0	0.0005
16071.0	0.0005
16072.0	0.0005
16073.0	0.0005
16074.0	0.0005
16075.0	0.0005
16076.0	0.0005
16077.0	0.0005
16078.0	0.0005
16079.0	0.0005
16080.0	0.0005
16081.0	0.0005
16082.0	0.0005
16083.0	0.0005
16084.0	0.0005
16085.0	0.0005
16086.0	0.0005
16087.0	0.0005
16088.0	0.0005
16089.0	0.0005
16090.0	0.0005
16091.0	0.0005
16092.0	0.0005
16093.0	0.0005
16094.0	0.0005
16095.0	0.0005
16096.0	0.0005
16097.0	0.0005
16098.0	0.0005
16099.0	0.0005
16100.0	0.0005
16101.0	0.0005
16102.0	0.0005
16103.0	0.0005
16104.0	0.0005
16105.0	0.0005
16106.0	0.0005
16107.0	0.0005
16108.0	0.0005
16109.0	0.0005
16110.0	0.0005
16111.0	0.0005
16112.0	0.0005
16113.0	0.0005
16114.0	0.0005
16115.0	0.0005
16116.0	0.0005
16117.0	0.0005
16118.0	0.0005
16119.0	0.0005
16120.0	0.0005
16121.0	0.0005
16122.0	0.0005
16123.0	0.0005
16124.0	0.0005
16125.0	0.0005
16126.0	0.0005
16127.0	0.0005
16128.0	0.0005
16129.0	0.0005
16130.0	0.0005
16131.0	0.0005
16132.0	0.0005
16133.0	0.0005
16134.0	0.0005
16135.0	0.0005
16136.0	0.0005
16137.0	0.0005
16138.0	0.0005
16139.0	0.0005
16140.0	0.0005
16141.0	0.0005
16142.0	0.0005
16143.0	0.0005
16144.0	0.0005
16145.0	0.0005
16146.0	0.0005
16147.0	0.0005
16148.0	0.0005
16149.0	0.0005
16150.0	0.0005
16151.0	0.0005
16152.0	0.0005
16153.0	0.0005
16154.0	0.0005
16155.0	0.0005
16156.0	0.0005
16157.0	0.0005
16158.0	0.0005
16159.0	0.0005
16160.0	0.0005
16161.0	0.0005
16162.0	0.0005
16163.0	0.0005
16164.0	0.0005
16165.0	0.0005
16166.0	0.0005
16167.0	0.0005
16168.0	0.0005
16169.0	0.0005
16170.0	0.0005
16171.0	0.0005
16172.0	0.0005
16173.0	0.0005
16174.0	0.0005
16175.0	0.0005
16176.0	0.0005
16177.0	0.0005
16178.0	0.0005
16179.0	0.0005
16180.0	0.0005
16181.0	0.0005
16182.0	0.0005
16183.0	0.0005
16184.0	0.0005
16185.0	0.0005
16186.0	0.0005
16187.0	0.0005
16188.0	0.0005
16189.0	0.0005
16190.0	0.0005
16191.0	0.0005
16192.0	0.0005
16193.0	0.0005
16194.0	0.0005
16195.0	0.0005
16196.0	0.0005
16197.0	0.0005
16198.0	0.0005
16199.0	0.0005
16200.0	0.0005
16201.0	0.0005
16202.0	0.0005
16203.0	0.0005
16204.0	0.0005
16205.0	0.0005
16206.0	0.0005
16207.0	0.0005
16208.0	0.0005
16209.0	0.0005
16210.0	0.0005
16211.0	0.0005
16212.0	0.0005
16213.0	0.0005
16214.0	0.0005
16215.0	0.0005
16216.0	0.0005
16217.0	0.0005
16218.0	0.0005
16219.0	0.0005
16220.0	0.0005
16221.0	0.0005
16222.0	0.0005
16223.0	0.0005
16224.0	0.0005
16225.0	0.0005
16226.0	0.0005
16227.0	0.0005
16228.0	0.0005
16229.0	0.0005
16230.0	0.0005
16231.0	0.0005
16232.0	0.0005
16233.0	0.0005
16234.0	0.0005
16235.0	0.0004
16236.0	0.0004
16237.0	0.0004
16238.0	0.0004
16239.0	0.0004
16240.0	0.0004
16241.0	0.0004
16242.0	0.0004
16243.0	0.0004
16244.0	0.0004
16245.0	0.0004
16246.0	0.0004
16247.0	0.0004
16248.0	0.0004
16249.0	0.0004
16250.0	0.0004
16251.0	0.0004
16252.0	0.0004
16253.0	0.0004
16254.0	0.0004
16255.0	0.0004
16256.0	0.0004
16257.0	0.0004
16258.0	0.0004
16259.0	0.0004
16260.0	0.0004
16261.0	0.0004
16262.0	0.0004
16263.0	0.0004
16264.0	0.0004
16265.0	0.0004
16266.0	0.0004
16267.0	0.0004
16268.0	0.0004
16269.0	0.0004
16270.0	0.0004
16271.0	0.0004
16272.0	0.0004
16273.0	0.0004
16274.0	0.0004
16275.0	0.0004
16276.0	0.0004
16277.0	0.0004
16278.0	0.0004
16279.0	0.0004
16280.0	0.0004
16281.0	0.0004
16282.0	0.0004
16283.0	0.0004
16284.0	0.0004
16285.0	0.0004
16286.0	0.0004
16287.0	0.0004
16288.0	0.0004
16289.0	0.0004
16290.0	0.0004
16291.0	0.0004
16292.0	0.0004
16293.0	0.0004
16294.0	0.0004
16295.0	0.0004
16296.0	0.0004
16297.0	0.0004
16298.0	0.0004
16299.0	0.0004
16300.0	0.0004
16301.0	0.0004
16302.0	0.0004
16303.0	0.0004
16304.0	0.0004
16305.0	0.0004
16306.0	0.0004
16307.0	0.0004
16308.0	0.0004
16309.0	0.0004
16310.0	0.0004
16311.0	0.0004
16312.0	0.0004
16313.0	0.0004
16314.0	0.0004
16315.0	0.0004
16316.0	0.0004
16317.0	0.0004
16318.0	0.0004
16319.0	0.0004
16320.0	0.0004
16321.0	0.0004
16322.0	0.0004
16323.0	0.0004
16324.0	0.0004
16325.0	0.0004
16326.0	0.0004
16327.0	0.0004
16328.0	0.0004
16329.0	0.0004
16330.0	0.0004
16331.0	0.0004
16332.0	0.0004
16333.0	0.0004
16334.0	0.0004
16335.0	0.0004
16336.0	0.0004
16337.0	0.0004
16338.0	0.0004
16339.0	0.0004
16340.0	0.0004
16341.0	0.0004
16342.0	0.0004
16343.0	0.0004
16344.0	0.0004
16345.0	0.0004
16346.0	0.0004
16347.0	0.0004
16348.0	0.0004
16349.0	0.0004
16350.0	0.0004
16351.0	0.0004
16352.0	0.0004
16353.0	0.0004
16354.0	0.0004
16355.0	0.0004
16356.0	0.0004
16357.0	0.0004
16358.0	0.0004
16359.0	0.0004
16360.0	0.0004
16361.0	0.0004
16362.0	0.0004
16363.0	0.0004
16364.0	0.0004
16365.0	0.0004
16366.0	0.0004
16367.0	0.0004
16368.0	0.0004
16369.0	0.0004
16370.0	0.0004
16371.0	0.0004
16372.0	0.0004
16373.0	0.0004
16374.0	0.0004
16375.0	0.0004
16376.0	0.0004
16377.0	0.0004
16378.0	0.0004
16379.0	0.0004
16380.0	0.0004
16381.0	0.0004
16382.0	0.0004
16383.0	0.0004
16384.0	0.0004
16385.0	0.0004
16386.0	0.0004
16387.0	0.0004
16388.0	0.0004
16389.0	0.0004
16390.0	0.0004
16391.0	0.0004
16392.0	0.0004
16393.0	0.0004
16394.0	0.0004
16395.0	0.0004
16396.0	0.0004
16397.0	0.0004
16398.0	0.0004
16399.0	0.0004
16400.0	0.0004
16401.0	0.0004
16402.0	0.0004
16403.0	0.0004
16404.0	0.0004
16405.0	0.0004
16406.0	0.0004
16407.0	0.0004
16408.0	0.0004
16409.0	0.0004
16410.0	0.0004
16411.0	0.0004
16412.0	0.0004
16413.0	0.0004
16414.0	0.0004
16415.0	0.0004
16416.0	0.0004
16417.0	0.0004
16418.0	0.0004
16419.0	0.0004
16420.0	0.0004
16421.0	0.0004
16422.0	0.0004
16423.0	0.0004
16424.0	0.0004
16425.0	0.0004
16426.0	0.0004
16427.0	0.0004
16428.0	0.0004
16429.0	0.0004
16430.0	0.0004
16431.0	0.0004
16432.0	0.0004
16433.0	0.0004
16434.0	0.0004
16435.0	0.0004
16436.0	0.0004
16437.0	0.0004
16438.0	0.0004
16439.0	0.0004
16440.0	0.0004
16441.0	0.0004
16442.0	0.0004
16443.0	0.0004
16444.0	0.0004
16445.0	0.0004
16446.0	0.0004
16447.0	0.0004
16448.0	0.0004
16449.0	0.0004
16450.0	0.0004
16451.0	0.0004
16452.0	0.0004
16453.0	0.0004
16454.0	0.0004
16455.0	0.0004
16456.0	0.0004
16457.0	0.0004
16458.0	0.0004
16459.0	0.0004
16460.0	0.0004
16461.0	0.0004
16462.0	0.0004
16463.0	0.0004
16464.0	0.0004
16465.0	0.0004
16466.0	0.0004
16467.0	0.0004
16468.0	0.0004
16469.0	0.0004
16470.0	0.0004
16471.0	0.0004
16472.0	0.0004
16473.0	0.0004
16474.0	0.0004
16475.0	0.0004
16476.0	0.0004
16477.0	0.0004
16478.0	0.0004
16479.0	0.0004
16480.0	0.0004
16481.0	0.0004
16482.0	0.0004
16483.0	0.0004
16484.0	0.0004
16485.0	0.0004
16486.0	0.0004
16487.0	0.0004
16488.0	0.0004
16489.0	0.0004
16490.0	0.0004
16491.0	0.0004
16492.0	0.0004
16493.0	0.0004
16494.0	0.0004
16495.0	0.0004
16496.0	0.0004
16497.0	0.0004
16498.0	0.0004
16499.0	0.0004
16500.0	0.0004
16501.0	0.0004
16502.0	0.0004
16503.0	0.0004
16504.0	0.0004
16505.0	0.0004
16506.0	0.0004
16507.0	0.0004
16508.0	0.0004
16509.0	0.0004
16510.0	0.0004
16511.0	0.0004
16512.0	0.0004
16513.0	0.0004
16514.0	0.0004
16515.0	0.0004
16516.0	0.0004
16517.0	0.0004
16518.0	0.0004
16519.0	0.0004
16520.0	0.0004
16521.0	0.0004
16522.0	0.0004
16523.0	0.0004
16524.0	0.0004
16525.0	0.0004
16526.0	0.0004
16527.0	0.0004
16528.0	0.0004
16529.0	0.0004
16530.0	0.0004
16531.0	0.0004
16532.0	0.0004
16533.0	0.0004
16534.0	0.0004
16535.0	0.0004
16536.0	0.0004
16537.0	0.0004
16538.0	0.0004
16539.0	0.0004
16540.0	0.0004
16541.0	0.0004
16542.0	0.0004
16543.0	0.0004
16544.0	0.0004
16545.0	0.0004
16546.0	0.0004
16547.0	0.0004
16548.0	0.0004
16549.0	0.0004
16550.0	0.0004
16551.0	0.0004
16552.0	0.0004
16553.0	0.0004
16554.0	0.0004
16555.0	0.0004
16556.0	0.0004
16557.0	0.0004
16558.0	0.0004
16559.0	0.0004
16560.0	0.0003
16561.0	0.0003
16562.0	0.0003
16563.0	0.0003
16564.0	0.0003
16565.0	0.0003
16566.0	0.0003
16567.0	0.0003
16568.0	0.0003
16569.0	0.0003
16570.0	0.0003
16571.0	0.0003
16572.0	0.0003
16573.0	0.0003
16574.0	0.0003
16575.0	0.0003
16576.0	0.0003
16577.0	0.0003
16578.0	0.0003
16579.0	0.0003
16580.0	0.0003
16581.0	0.0003
16582.0	0.0003
16583.0	0.0003
16584.0	0.0003
16585.0	0.0003
16586.0	0.0003
16587.0	0.0003
16588.0	0.0003
16589.0	0.0003
16590.0	0.0003
16591.0	0.0003
16592.0	0.0003
16593.0	0.0003
16594.0	0.0003
16595.0	0.0003
16596.0	0.0003
16597.0	0.0003
16598.0	0.0003
16599.0	0.0003
16600.0	0.0003
16601.0	0.0003
16602.0	0.0003
16603.0	0.0003
16604.0	0.0003
16605.0	0.0003
16606.0	0.0003
16607.0	0.0003
16608.0	0.0003
16609.0	0.0003
16610.0	0.0003
16611.0	0.0003
16612.0	0.0003
16613.0	0.0003
16614.0	0.0003
16615.0	0.0003
16616.0	0.0003
16617.0	0.0003
16618.0	0.0003
16619.0	0.0003
16620.0	0.0003
16621.0	0.0003
16622.0	0.0003
16623.0	0.0003
16624.0	0.0003
16625.0	0.0003
16626.0	0.0003
16627.0	0.0003
16628.0	0.0003
16629.0	0.0003
16630.0	0.0003
16631.0	0.0003
16632.0	0.0003
16633.0	0.0003
16634.0	0.0003
16635.0	0.0003
16636.0	0.0003
16637.0	0.0003
16638.0	0.0003
16639.0	0.0003
16640.0	0.0003
16641.0	0.0003
16642.0	0.0003
16643.0	0.0003
16644.0	0.0003
16645.0	0.0003
16646.0	0.0003
16647.0	0.0003
16648.0	0.0003
16649.0	0.0003
16650.0	0.0003
16651.0	0.0003
16652.0	0.0003
16653.0	0.0003
16654.0	0.0003
16655.0	0.0003
16656.0	0.0003
16657.0	0.0003
16658.0	0.0003
16659.0	0.0003
16660.0	0.0003
16661.0	0.0003
16662.0	0.0003
16663.0	0.0003
16664.0	0.0003
16665.0	0.0003
16666.0	0.0003
16667.0	0.0003
16668.0	0.0003
16669.0	0.0003
16670.0	0.0003
16671.0	0.0003
16672.0	0.0003
16673.0	0.0003
16674.0	0.0003
16675.0	0.0003
16676.0	0.0003
16677.0	0.0003
16678.0	0.0003
16679.0	0.0003
16680.0	0.0003
16681.0	0.0003
16682.0	0.0003
16683.0	0.0003
16684.0	0.0003
16685.0	0.0003
16686.0	0.0003
16687.0	0.0003
16688.0	0.0003
16689.0	0.0003
16690.0	0.0003
16691.0	0.0003
16692.0	0.0003
16693.0	0.0003
16694.0	0.0003
16695.0	0.0003
16696.0	0.0003
16697.0	0.0003
16698.0	0.0003
16699.0	0.0003
16700.0	0.0003
16701.0	0.0003
16702.0	0.0003
16703.0	0.0003
16704.0	0.0003
16705.0	0.0003
16706.0	0.0003
16707.0	0.0003
16708.0	0.0003
16709.0	0.0003
16710.0	0.0003
16711.0	0.0003
16712.0	0.0003
16713.0	0.0003
16714.0	0.0003
16715.0	0.0003
16716.0	0.0003
16717.0	0.0003
16718.0	0.0003
16719.0	0.0003
16720.0	0.0003
16721.0	0.0003
16722.0	0.0003
16723.0	0.0003
16724.0	0.0003
16725.0	0.0003
16726.0	0.0003
16727.0	0.0003
16728.0	0.0003
16729.0	0.0003
16730.0	0.0003
16731.0	0.0003
16732.0	0.0003
16733.0	0.0003
16734.0	0.0003
16735.0	0.0003
16736.0	0.0003
16737.0	0.0003
16738.0	0.0003
16739.0	0.0003
16740.0	0.0003
16741.0	0.0003
16742.0	0.0003
16743.0	0.0003
16744.0	0.0003
16745.0	0.0003
16746.0	0.0003
16747.0	0.0003
16748.0	0.0003
16749.0	0.0003
16750.0	0.0003
16751.0	0.0003
16752.0	0.0003
16753.0	0.0003
16754.0	0.0003
16755.0	0.0003
16756.0	0.0003
16757.0	0.0003
16758.0	0.0003
16759.0	0.0003
16760.0	0.0003
16761.0	0.0003
16762.0	0.0003
16763.0	0.0003
16764.0	0.0003
16765.0	0.0003
16766.0	0.0003
16767.0	0.0003
16768.0	0.0003
16769.0	0.0003
16770.0	0.0003
16771.0	0.0003
16772.0	0.0003
16773.0	0.0003
16774.0	0.0003
16775.0	0.0003
16776.0	0.0003
16777.0	0.0003
16778.0	0.0003
16779.0	0.0003
16780.0	0.0003
16781.0	0.0003
16782.0	0.0003
16783.0	0.0003
16784.0	0.0003
16785.0	0.0003
16786.0	0.0003
16787.0	0.0003
16788.0	0.0003
16789.0	0.0003
16790.0	0.0003
16791.0	0.0003
16792.0	0.0003
16793.0	0.0003
16794.0	0.0003
16795.0	0.0003
16796.0	0.0003
16797.0	0.0003
16798.0	0.0003
16799.0	0.0003
16800.0	0.0003
16801.0	0.0003
16802.0	0.0003
16803.0	0.0003
16804.0	0.0003
16805.0	0.0003
16806.0	0.0003
16807.0	0.0003
16808.0	0.0003
16809.0	0.0003
16810.0	0.0003
16811.0	0.0003
16812.0	0.0003
16813.0	0.0003
16814.0	0.0003
16815.0	0.0003
16816.0	0.0003
16817.0	0.0003
16818.0	0.0003
16819.0	0.0003
16820.0	0.0003
16821.0	0.0003
16822.0	0.0003
16823.0	0.0003
16824.0	0.0003
16825.0	0.0003
16826.0	0.0003
16827.0	0.0003
16828.0	0.0003
16829.0	0.0003
16830.0	0.0003
16831.0	0.0003
16832.0	0.0003
16833.0	0.0003
16834.0	0.0003
16835.0	0.0003
16836.0	0.0003
16837.0	0.0003
16838.0	0.0003
16839.0	0.0003
16840.0	0.0003
16841.0	0.0003
16842.0	0.0003
16843.0	0.0003
16844.0	0.0003
16845.0	0.0003
16846.0	0.0003
16847.0	0.0003
16848.0	0.0003
16849.0	0.0003
16850.0	0.0003
16851.0	0.0003
16852.0	0.0003
16853.0	0.0003
16854.0	0.0003
16855.0	0.0003
16856.0	0.0003
16857.0	0.0003
16858.0	0.0003
16859.0	0.0003
16860.0	0.0003
16861.0	0.0003
16862.0	0.0003
16863.0	0.0003
16864.0	0.0003
16865.0	0.0003
16866.0	0.0003
16867.0	0.0003
16868.0	0.0003
16869.0	0.0003
16870.0	0.0003
16871.0	0.0003
16872.0	0.0003
16873.0	0.0003
16874.0	0.0003
16875.0	0.0003
16876.0	0.0003
16877.0	0.0003
16878.0	0.0003
16879.0	0.0003
16880.0	0.0003
16881.0	0.0003
16882.0	0.0003
16883.0	0.0003
16884.0	0.0003
16885.0	0.0003
16886.0	0.0003
16887.0	0.0003
16888.0	0.0003
16889.0	0.0003
16890.0	0.0003
16891.0	0.0003
16892.0	0.0003
16893.0	0.0003
16894.0	0.0003
16895.0	0.0003
16896.0	0.0003
16897.0	0.0003
16898.0	0.0003
16899.0	0.0003
16900.0	0.0003
16901.0	0.0003
16902.0	0.0003
16903.0	0.0003
16904.0	0.0003
16905.0	0.0003
16906.0	0.0003
16907.0	0.0003
16908.0	0.0003
16909.0	0.0003
16910.0	0.0003
16911.0	0.0003
16912.0	0.0003
16913.0	0.0003
16914.0	0.0003
16915.0	0.0003
16916.0	0.0003
16917.0	0.0003
16918.0	0.0003
16919.0	0.0003
16920.0	0.0003
16921.0	0.0003
16922.0	0.0003
16923.0	0.0003
16924.0	0.0003
16925.0	0.0003
16926.0	0.0003
16927.0	0.0003
16928.0	0.0003
16929.0	0.0003
16930.0	0.0003
16931.0	0.0003
16932.0	0.0003
16933.0	0.0003
16934.0	0.0003
16935.0	0.0003
16936.0	0.0003
16937.0	0.0003
16938.0	0.0003
16939.0	0.0003
16940.0	0.0003
16941.0	0.0003
16942.0	0.0003
16943.0	0.0003
16944.0	0.0003
16945.0	0.0003
16946.0	0.0003
16947.0	0.0003
16948.0	0.0003
16949.0	0.0003
16950.0	0.0003
16951.0	0.0003
16952.0	0.0003
16953.0	0.0003
16954.0	0.0003
16955.0	0.0003
16956.0	0.0003
16957.0	0.0003
16958.0	0.0003
16959.0	0.0003
16960.0	0.0003
16961.0	0.0003
16962.0	0.0003
16963.0	0.0003
16964.0	0.0003
16965.0	0.0003
16966.0	0.0003
16967.0	0.0003
16968.0	0.0003
16969.0	0.0003
16970.0	0.0003
16971.0	0.0003
16972.0	0.0003
16973.0	0.0003
16974.0	0.0003
16975.0	0.0003
16976.0	0.0003
16977.0	0.0003
16978.0	0.0003
16979.0	0.0003
16980.0	0.0003
16981.0	0.0003
16982.0	0.0003
16983.0	0.0003
16984.0	0.0003
16985.0	0.0003
16986.0	0.0003
16987.0	0.0003
16988.0	0.0003
16989.0	0.0003
16990.0	0.0003
16991.0	0.0003
16992.0	0.0003
16993.0	0.0003
16994.0	0.0003
16995.0	0.0003
16996.0	0.0003
16997.0	0.0003
16998.0	0.0003
16999.0	0.0003
17000.0	0.0003
17001.0	0.0003
17002.0	0.0003
17003.0	0.0003
17004.0	0.0003
17005.0	0.0003
17006.0	0.0003
17007.0	0.0003
17008.0	0.0003
17009.0	0.0003
17010.0	0.0003
17011.0	0.0003
17012.0	0.0003
17013.0	0.0003
17014.0	0.0003
17015.0	0.0003
17016.0	0.0003
17017.0	0.0003
17018.0	0.0003
17019.0	0.0003
17020.0	0.0003
17021.0	0.0003
17022.0	0.0003
17023.0	0.0003
17024.0	0.0003
17025.0	0.0003
17026.0	0.0003
17027.0	0.0003
17028.0	0.0003
17029.0	0.0003
17030.0	0.0003
17031.0	0.0003
17032.0	0.0003
17033.0	0.0003
17034.0	0.0003
17035.0	0.0003
17036.0	0.0003
17037.0	0.0003
17038.0	0.0003
17039.0	0.0003
17040.0	0.0003
17041.0	0.0003
17042.0	0.0003
17043.0	0.0003
17044.0	0.0003
17045.0	0.0003
17046.0	0.0003
17047.0	0.0003
17048.0	0.0003
17049.0	0.0003
17050.0	0.0003
17051.0	0.0003
17052.0	0.0003
17053.0	0.0003
17054.0	0.0003
17055.0	0.0003
17056.0	0.0003
17057.0	0.0003
17058.0	0.0003
17059.0	0.0003
17060.0	0.0003
17061.0	0.0003
17062.0	0.0003
17063.0	0.0003
17064.0	0.0003
17065.0	0.0003
17066.0	0.0003
17067.0	0.0003
17068.0	0.0003
17069.0	0.0003
17070.0	0.0003
17071.0	0.0003
17072.0	0.0003
17073.0	0.0003
17074.0	0.0003
17075.0	0.0003
17076.0	0.0003
17077.0	0.0003
17078.0	0.0003
17079.0	0.0003
17080.0	0.0003
17081.0	0.0003
17082.0	0.0003
17083.0	0.0003
17084.0	0.0003
17085.0	0.0003
17086.0	0.0003
17087.0	0.0003
17088.0	0.0003
17089.0	0.0003
17090.0	0.0003
17091.0	0.0003
17092.0	0.0003
17093.0	0.0003
17094.0	0.0003
17095.0	0.0003
17096.0	0.0003
17097.0	0.0003
17098.0	0.0003
17099.0	0.0003
17100.0	0.0003
17101.0	0.0003
17102.0	0.0003
17103.0	0.0003
17104.0	0.0003
17105.0	0.0003
17106.0	0.0003
17107.0	0.0003
17108.0	0.0003
17109.0	0.0003
17110.0	0.0003
17111.0	0.0003
17112.0	0.0003
17113.0	0.0003
17114.0	0.0003
17115.0	0.0003
17116.0	0.0003
17117.0	0.0003
17118.0	0.0003
17119.0	0.0003
17120.0	0.0003
17121.0	0.0003
17122.0	0.0003
17123.0	0.0003
17124.0	0.0003
17125.0	0.0003
17126.0	0.0003
17127.0	0.0003
17128.0	0.0003
17129.0	0.0003
17130.0	0.0003
17131.0	0.0003
17132.0	0.0003
17133.0	0.0003
17134.0	0.0003
17135.0	0.0003
17136.0	0.0003
17137.0	0.0003
17138.0	0.0003
17139.0	0.0003
17140.0	0.0003
17141.0	0.0003
17142.0	0.0003
17143.0	0.0003
17144.0	0.0003
17145.0	0.0003
17146.0	0.0003
17147.0	0.0003
17148.0	0.0003
17149.0	0.0003
17150.0	0.0003
17151.0	0.0003
17152.0	0.0003
17153.0	0.0003
17154.0	0.0003
17155.0	0.0003
17156.0	0.0003
17157.0	0.0003
17158.0	0.0003
17159.0	0.0003
17160.0	0.0003
